#K-Path          Energy     s    py    pz    px    dxy    dyz    dz2    dxz    dx2-y2    tot
# NKPTS & NBANDS: 180  60
# Band-Index:    1
   0.26771     -2.430629  0.011  0.000  0.002  0.001  0.106  0.015  0.005  0.044  0.037  0.222
   0.28556     -2.483677  0.013  0.000  0.002  0.002  0.122  0.013  0.003  0.039  0.041  0.235
   0.30341     -2.541617  0.016  0.000  0.002  0.002  0.134  0.011  0.003  0.033  0.046  0.246
   0.32126     -2.603977  0.018  0.000  0.000  0.002  0.143  0.009  0.002  0.027  0.048  0.251
   0.33910     -2.670039  0.020  0.000  0.000  0.003  0.147  0.007  0.001  0.022  0.049  0.252
   0.35695     -2.738991  0.023  0.001  0.000  0.003  0.147  0.007  0.001  0.019  0.050  0.250
   0.37480     -2.810070  0.026  0.001  0.000  0.003  0.144  0.005  0.001  0.016  0.048  0.244
   0.39265     -2.882601  0.028  0.002  0.000  0.004  0.138  0.005  0.002  0.014  0.046  0.237
   0.41049     -2.955970  0.030  0.002  0.000  0.004  0.131  0.004  0.002  0.013  0.044  0.230
   0.42834     -3.029596  0.033  0.002  0.000  0.004  0.123  0.004  0.002  0.011  0.041  0.220
   0.44619     -3.102883  0.036  0.002  0.000  0.004  0.113  0.004  0.002  0.011  0.038  0.210
   0.46404     -3.175144  0.039  0.002  0.000  0.004  0.103  0.004  0.003  0.011  0.034  0.199
   0.48188     -3.245551  0.042  0.002  0.000  0.006  0.090  0.004  0.004  0.010  0.030  0.187
   0.49973     -3.313052  0.046  0.002  0.000  0.006  0.077  0.004  0.005  0.010  0.026  0.175
   0.51758     -3.376264  0.049  0.002  0.000  0.006  0.062  0.004  0.006  0.012  0.021  0.162
   0.53543     -3.433505  0.053  0.002  0.000  0.006  0.047  0.004  0.008  0.012  0.015  0.149
   0.55327     -3.483162  0.055  0.002  0.000  0.007  0.033  0.005  0.011  0.015  0.012  0.139
   0.57112     -3.524609  0.056  0.002  0.000  0.007  0.023  0.005  0.013  0.017  0.007  0.132
   0.58897     -3.559141  0.056  0.002  0.001  0.006  0.018  0.006  0.013  0.020  0.006  0.130
   0.60682     -3.589598  0.055  0.002  0.001  0.006  0.018  0.008  0.011  0.024  0.006  0.130
   0.62466     -3.618709  0.051  0.002  0.002  0.006  0.018  0.009  0.009  0.028  0.006  0.132
   0.64251     -3.648083  0.046  0.002  0.002  0.006  0.017  0.011  0.009  0.034  0.006  0.132
   0.66036     -3.678498  0.041  0.002  0.002  0.004  0.016  0.013  0.007  0.040  0.005  0.133
   0.67821     -3.710407  0.035  0.002  0.004  0.004  0.015  0.015  0.006  0.046  0.005  0.133
   0.69605     -3.744096  0.030  0.002  0.004  0.004  0.015  0.017  0.004  0.053  0.005  0.133
   0.71390     -3.779591  0.025  0.001  0.006  0.002  0.014  0.019  0.004  0.057  0.005  0.133
   0.73175     -3.816607  0.020  0.000  0.007  0.002  0.014  0.021  0.002  0.061  0.005  0.133
   0.74960     -3.854657  0.017  0.000  0.008  0.002  0.014  0.021  0.002  0.063  0.004  0.132
   0.76744     -3.893152  0.014  0.000  0.010  0.002  0.012  0.022  0.002  0.065  0.004  0.130
   0.78529     -3.931505  0.012  0.000  0.010  0.001  0.012  0.022  0.002  0.065  0.004  0.129
   0.80314     -3.969183  0.010  0.000  0.012  0.000  0.012  0.022  0.001  0.065  0.004  0.127
   0.82099     -4.005726  0.009  0.000  0.012  0.000  0.012  0.022  0.000  0.065  0.004  0.125
   0.83883     -4.040750  0.007  0.000  0.013  0.000  0.012  0.022  0.000  0.063  0.004  0.122
   0.85668     -4.073920  0.007  0.000  0.014  0.000  0.011  0.021  0.000  0.063  0.004  0.120
   0.87453     -4.104967  0.007  0.000  0.014  0.000  0.011  0.020  0.000  0.061  0.004  0.118
   0.89238     -4.133660  0.006  0.000  0.015  0.000  0.010  0.020  0.000  0.061  0.004  0.116
   0.91022     -4.159794  0.005  0.000  0.016  0.000  0.010  0.020  0.000  0.059  0.004  0.115
   0.92807     -4.183210  0.005  0.000  0.016  0.000  0.010  0.019  0.000  0.058  0.004  0.113
   0.94592     -4.203766  0.005  0.000  0.016  0.000  0.010  0.019  0.000  0.057  0.004  0.112
   0.96377     -4.221348  0.005  0.000  0.016  0.000  0.010  0.019  0.000  0.056  0.004  0.111
   0.98161     -4.235859  0.004  0.000  0.018  0.000  0.010  0.019  0.000  0.056  0.004  0.110
   0.99946     -4.247222  0.004  0.000  0.018  0.000  0.010  0.019  0.000  0.055  0.004  0.109
   1.01731     -4.255379  0.004  0.000  0.018  0.000  0.010  0.018  0.000  0.055  0.004  0.108
   1.03516     -4.260291  0.004  0.000  0.018  0.000  0.010  0.018  0.000  0.054  0.004  0.108
   1.05300     -4.261930  0.004  0.000  0.018  0.000  0.010  0.018  0.000  0.054  0.004  0.108
   1.05300     -4.261930  0.004  0.000  0.018  0.000  0.010  0.018  0.000  0.054  0.004  0.108
   1.06331     -4.261932  0.004  0.000  0.018  0.000  0.010  0.018  0.000  0.055  0.004  0.109
   1.07361     -4.261940  0.004  0.000  0.018  0.000  0.010  0.019  0.000  0.055  0.004  0.108
   1.08392     -4.261957  0.004  0.000  0.018  0.000  0.010  0.019  0.000  0.055  0.004  0.109
   1.09422     -4.261982  0.004  0.000  0.017  0.000  0.010  0.019  0.000  0.055  0.004  0.109
   1.10453     -4.262021  0.004  0.000  0.017  0.000  0.010  0.020  0.000  0.055  0.004  0.109
   1.11483     -4.262080  0.004  0.000  0.017  0.000  0.010  0.020  0.000  0.055  0.004  0.110
   1.12513     -4.262162  0.004  0.000  0.017  0.000  0.010  0.021  0.000  0.056  0.004  0.111
   1.13544     -4.262275  0.004  0.000  0.017  0.000  0.010  0.021  0.000  0.056  0.003  0.112
   1.14574     -4.262427  0.004  0.000  0.017  0.000  0.010  0.023  0.000  0.057  0.003  0.113
   1.15605     -4.262627  0.004  0.000  0.017  0.000  0.010  0.024  0.000  0.057  0.003  0.114
   1.16635     -4.262883  0.004  0.000  0.016  0.000  0.008  0.024  0.000  0.058  0.003  0.116
   1.17666     -4.263205  0.004  0.000  0.016  0.000  0.008  0.026  0.000  0.058  0.003  0.117
   1.18696     -4.263602  0.004  0.000  0.016  0.000  0.008  0.027  0.000  0.058  0.003  0.119
   1.19726     -4.264088  0.004  0.000  0.016  0.000  0.008  0.028  0.000  0.059  0.003  0.120
   1.20757     -4.264670  0.004  0.000  0.015  0.000  0.008  0.030  0.000  0.060  0.003  0.122
   1.21787     -4.265362  0.004  0.000  0.014  0.000  0.008  0.032  0.000  0.060  0.003  0.124
   1.22818     -4.266175  0.004  0.000  0.014  0.000  0.008  0.034  0.000  0.061  0.002  0.126
   1.23848     -4.267121  0.004  0.000  0.014  0.000  0.008  0.035  0.000  0.062  0.002  0.128
   1.24879     -4.268208  0.004  0.000  0.013  0.000  0.008  0.037  0.000  0.063  0.002  0.130
   1.25909     -4.269445  0.005  0.000  0.013  0.000  0.008  0.039  0.000  0.064  0.002  0.132
   1.26939     -4.270841  0.005  0.000  0.013  0.000  0.008  0.041  0.000  0.064  0.002  0.135
   1.27970     -4.272403  0.005  0.000  0.012  0.000  0.008  0.044  0.001  0.065  0.002  0.137
   1.29000     -4.274135  0.006  0.000  0.011  0.000  0.007  0.045  0.001  0.066  0.002  0.139
   1.30031     -4.276038  0.006  0.000  0.011  0.000  0.007  0.047  0.001  0.067  0.002  0.142
   1.31061     -4.278110  0.006  0.000  0.011  0.000  0.007  0.050  0.001  0.068  0.002  0.145
   1.32092     -4.280344  0.006  0.000  0.009  0.000  0.006  0.052  0.001  0.068  0.002  0.148
   1.33122     -4.282728  0.006  0.000  0.009  0.000  0.006  0.054  0.002  0.069  0.002  0.150
   1.34152     -4.285240  0.007  0.000  0.009  0.000  0.006  0.056  0.002  0.069  0.002  0.153
   1.35183     -4.287855  0.007  0.000  0.009  0.000  0.006  0.059  0.002  0.070  0.002  0.155
   1.36213     -4.290529  0.007  0.000  0.007  0.000  0.006  0.060  0.003  0.070  0.002  0.157
   1.37244     -4.293205  0.008  0.000  0.007  0.000  0.006  0.062  0.003  0.070  0.002  0.160
   1.38274     -4.295800  0.008  0.000  0.007  0.000  0.006  0.064  0.003  0.070  0.002  0.161
   1.39305     -4.298206  0.009  0.001  0.006  0.000  0.006  0.064  0.004  0.070  0.002  0.163
   1.40335     -4.300263  0.011  0.001  0.005  0.001  0.006  0.065  0.004  0.070  0.002  0.165
   1.41365     -4.301755  0.012  0.001  0.004  0.001  0.006  0.065  0.005  0.068  0.002  0.165
   1.42396     -4.302366  0.014  0.001  0.004  0.001  0.007  0.064  0.007  0.065  0.002  0.166
   1.43426     -4.301658  0.017  0.001  0.004  0.001  0.007  0.062  0.009  0.062  0.003  0.164
   1.44457     -4.299028  0.019  0.001  0.002  0.002  0.007  0.058  0.011  0.057  0.003  0.162
   1.45487     -4.293727  0.023  0.002  0.002  0.002  0.009  0.053  0.014  0.051  0.004  0.158
   1.46517     -4.285058  0.028  0.002  0.001  0.002  0.010  0.045  0.016  0.043  0.004  0.153
   1.47548     -4.272871  0.032  0.003  0.001  0.003  0.011  0.039  0.018  0.037  0.005  0.147
   1.48578     -4.258420  0.033  0.004  0.000  0.004  0.012  0.037  0.020  0.035  0.004  0.147
   1.49609     -4.245114  0.030  0.003  0.000  0.003  0.010  0.045  0.019  0.040  0.003  0.154
   1.50639     -4.235899  0.028  0.002  0.000  0.002  0.007  0.053  0.019  0.047  0.002  0.162
   1.51670     -4.228722  0.029  0.002  0.000  0.002  0.005  0.052  0.022  0.046  0.002  0.162
   1.52700     -4.220563  0.033  0.002  0.000  0.002  0.005  0.045  0.027  0.040  0.002  0.157
   1.53730     -4.210161  0.039  0.002  0.000  0.002  0.004  0.036  0.031  0.032  0.003  0.149
   1.54761     -4.197437  0.044  0.002  0.000  0.002  0.004  0.028  0.036  0.024  0.003  0.142
   1.55791     -4.182883  0.048  0.002  0.000  0.003  0.004  0.020  0.040  0.018  0.003  0.137
   1.56822     -4.167174  0.051  0.002  0.000  0.003  0.003  0.015  0.043  0.013  0.003  0.133
   1.57852     -4.150975  0.054  0.002  0.000  0.002  0.002  0.011  0.047  0.009  0.003  0.130
   1.58883     -4.134894  0.056  0.002  0.000  0.002  0.002  0.008  0.050  0.006  0.002  0.128
   1.59913     -4.119482  0.058  0.001  0.000  0.002  0.002  0.005  0.052  0.004  0.002  0.127
   1.60943     -4.105260  0.059  0.000  0.000  0.002  0.001  0.004  0.055  0.003  0.002  0.126
   1.61974     -4.092725  0.061  0.000  0.000  0.001  0.001  0.002  0.056  0.002  0.001  0.126
   1.63004     -4.082356  0.063  0.000  0.000  0.000  0.000  0.002  0.059  0.001  0.000  0.125
   1.64035     -4.074585  0.063  0.000  0.000  0.000  0.000  0.000  0.060  0.000  0.000  0.126
   1.65065     -4.069770  0.064  0.000  0.000  0.000  0.000  0.000  0.060  0.000  0.000  0.126
   1.66096     -4.068140  0.065  0.000  0.000  0.000  0.000  0.000  0.061  0.000  0.000  0.126
   1.66096     -4.068140  0.065  0.000  0.000  0.000  0.000  0.000  0.061  0.000  0.000  0.126
   1.68156     -4.074494  0.063  0.000  0.000  0.000  0.000  0.001  0.059  0.001  0.000  0.126
   1.70217     -4.091933  0.061  0.000  0.000  0.001  0.000  0.003  0.057  0.002  0.002  0.126
   1.72278     -4.116572  0.057  0.001  0.000  0.002  0.002  0.006  0.052  0.005  0.003  0.128
   1.74339     -4.143664  0.051  0.001  0.000  0.003  0.002  0.012  0.047  0.011  0.006  0.133
   1.76400     -4.168272  0.045  0.002  0.000  0.003  0.002  0.021  0.039  0.021  0.007  0.141
   1.78461     -4.185352  0.036  0.002  0.000  0.003  0.003  0.035  0.031  0.038  0.008  0.155
   1.80522     -4.190873  0.027  0.002  0.000  0.002  0.003  0.050  0.022  0.060  0.006  0.171
   1.82582     -4.184387  0.019  0.001  0.001  0.002  0.002  0.061  0.016  0.076  0.005  0.181
   1.84643     -4.169804  0.015  0.001  0.001  0.002  0.002  0.061  0.012  0.082  0.005  0.182
   1.86704     -4.163011  0.030  0.003  0.001  0.005  0.006  0.027  0.023  0.041  0.016  0.153
   1.88765     -4.167784  0.029  0.003  0.001  0.005  0.007  0.025  0.023  0.038  0.021  0.153
   1.90826     -4.161431  0.020  0.001  0.001  0.004  0.006  0.038  0.017  0.058  0.019  0.166
   1.92887     -4.139734  0.011  0.001  0.002  0.003  0.005  0.051  0.012  0.078  0.015  0.177
   1.94948     -4.105688  0.007  0.000  0.002  0.001  0.004  0.057  0.008  0.090  0.011  0.182
   1.97008     -4.063317  0.005  0.000  0.004  0.001  0.003  0.059  0.005  0.097  0.009  0.183
   1.99069     -4.015153  0.004  0.000  0.004  0.001  0.003  0.058  0.004  0.102  0.007  0.182
   2.01130     -3.962636  0.003  0.000  0.004  0.001  0.003  0.056  0.004  0.103  0.007  0.181
   2.03191     -3.906738  0.004  0.001  0.004  0.001  0.002  0.054  0.003  0.105  0.006  0.179
   2.05252     -3.848341  0.005  0.001  0.004  0.000  0.003  0.050  0.003  0.104  0.006  0.176
   2.07313     -3.788476  0.006  0.001  0.004  0.000  0.003  0.046  0.003  0.102  0.006  0.172
   2.09374     -3.728636  0.009  0.001  0.005  0.000  0.004  0.041  0.003  0.098  0.006  0.167
   2.11434     -3.671257  0.015  0.002  0.004  0.001  0.006  0.035  0.003  0.089  0.007  0.160
   2.13495     -3.620342  0.025  0.003  0.003  0.002  0.007  0.027  0.002  0.073  0.008  0.150
   2.15556     -3.580598  0.041  0.003  0.002  0.002  0.011  0.018  0.002  0.049  0.011  0.138
   2.17617     -3.552429  0.055  0.004  0.001  0.002  0.013  0.011  0.002  0.028  0.015  0.131
   2.19678     -3.530387  0.063  0.004  0.000  0.003  0.015  0.006  0.002  0.016  0.021  0.131
   2.21739     -3.508928  0.066  0.004  0.000  0.003  0.017  0.005  0.002  0.010  0.027  0.135
   2.23800     -3.485979  0.067  0.003  0.000  0.003  0.018  0.004  0.004  0.008  0.031  0.138
   2.25860     -3.467567  0.065  0.005  0.000  0.002  0.015  0.004  0.011  0.009  0.018  0.131
   2.27921     -3.454080  0.069  0.004  0.000  0.003  0.013  0.003  0.009  0.008  0.019  0.130
   2.29982     -3.430387  0.069  0.004  0.000  0.003  0.017  0.003  0.005  0.005  0.035  0.140
   2.32043     -3.391866  0.064  0.002  0.000  0.004  0.022  0.002  0.002  0.004  0.056  0.155
   2.34104     -3.340357  0.058  0.002  0.000  0.004  0.027  0.002  0.000  0.003  0.075  0.172
   2.36165     -3.279360  0.052  0.002  0.000  0.004  0.033  0.002  0.000  0.002  0.092  0.187
   2.38226     -3.211828  0.047  0.002  0.000  0.004  0.037  0.002  0.000  0.002  0.108  0.201
   2.40286     -3.139833  0.042  0.002  0.000  0.004  0.041  0.002  0.001  0.002  0.120  0.213
   2.42347     -3.064819  0.038  0.002  0.000  0.004  0.044  0.002  0.001  0.002  0.131  0.224
   2.44408     -2.987869  0.034  0.002  0.000  0.004  0.047  0.003  0.001  0.002  0.142  0.235
   2.46469     -2.909880  0.031  0.002  0.000  0.004  0.050  0.003  0.001  0.003  0.150  0.243
   2.48530     -2.831727  0.028  0.002  0.000  0.004  0.052  0.005  0.001  0.003  0.157  0.251
   2.50591     -2.754309  0.025  0.002  0.000  0.002  0.054  0.008  0.001  0.003  0.161  0.258
   2.52652     -2.678684  0.023  0.002  0.000  0.002  0.054  0.012  0.002  0.005  0.161  0.260
   2.54712     -2.606064  0.019  0.002  0.000  0.002  0.053  0.017  0.003  0.006  0.156  0.259
   2.56773     -2.537773  0.016  0.001  0.002  0.002  0.049  0.025  0.003  0.010  0.145  0.252
   2.58834     -2.474916  0.013  0.000  0.002  0.002  0.043  0.033  0.004  0.012  0.127  0.238
   2.60895     -2.418079  0.011  0.000  0.004  0.002  0.037  0.041  0.005  0.015  0.107  0.220
   2.62956     -2.367105  0.008  0.000  0.004  0.000  0.031  0.046  0.006  0.016  0.087  0.200
   2.65017     -2.321411  0.007  0.000  0.006  0.000  0.026  0.048  0.008  0.016  0.070  0.180
   2.67077     -2.280355  0.005  0.000  0.008  0.000  0.023  0.045  0.009  0.016  0.058  0.164
   2.69138     -2.243480  0.004  0.000  0.008  0.000  0.021  0.041  0.010  0.014  0.048  0.147
   2.71199     -2.210539  0.003  0.000  0.010  0.000  0.020  0.036  0.010  0.012  0.041  0.134
   2.73260     -2.181433  0.003  0.000  0.012  0.000  0.020  0.030  0.012  0.010  0.037  0.122
   2.75321     -2.156163  0.002  0.000  0.012  0.000  0.020  0.023  0.012  0.008  0.034  0.112
   2.77382     -2.134769  0.002  0.000  0.014  0.000  0.022  0.017  0.012  0.006  0.031  0.104
   2.79443     -2.117290  0.002  0.000  0.014  0.000  0.024  0.011  0.014  0.004  0.030  0.098
   2.81503     -2.103737  0.002  0.000  0.014  0.000  0.025  0.007  0.014  0.002  0.028  0.093
   2.83564     -2.094095  0.002  0.000  0.016  0.000  0.027  0.003  0.014  0.001  0.029  0.090
   2.85625     -2.088332  0.002  0.000  0.016  0.000  0.028  0.001  0.014  0.000  0.028  0.089
   2.87686     -2.086415  0.002  0.000  0.016  0.000  0.028  0.000  0.014  0.000  0.028  0.088
 
# Band-Index:   30
   2.87686     -2.086399  0.002  0.000  0.016  0.000  0.028  0.000  0.014  0.000  0.028  0.088
   2.85625     -2.088317  0.002  0.000  0.016  0.000  0.028  0.001  0.014  0.000  0.028  0.089
   2.83564     -2.094080  0.002  0.000  0.016  0.000  0.027  0.003  0.014  0.001  0.029  0.090
   2.81503     -2.103722  0.002  0.000  0.014  0.000  0.025  0.007  0.014  0.002  0.028  0.093
   2.79443     -2.117275  0.002  0.000  0.014  0.000  0.024  0.011  0.014  0.004  0.030  0.098
   2.77382     -2.134754  0.002  0.000  0.014  0.000  0.022  0.017  0.012  0.006  0.031  0.104
   2.75321     -2.156149  0.002  0.000  0.012  0.000  0.020  0.023  0.012  0.008  0.034  0.112
   2.73260     -2.181419  0.003  0.000  0.012  0.000  0.020  0.030  0.012  0.010  0.037  0.122
   2.71199     -2.210526  0.003  0.000  0.010  0.000  0.020  0.036  0.010  0.012  0.041  0.134
   2.69138     -2.243467  0.004  0.000  0.008  0.000  0.021  0.041  0.010  0.014  0.048  0.147
   2.67077     -2.280343  0.005  0.000  0.008  0.000  0.023  0.045  0.009  0.016  0.058  0.164
   2.65017     -2.321400  0.007  0.000  0.006  0.000  0.026  0.048  0.008  0.016  0.070  0.180
   2.62956     -2.367095  0.008  0.000  0.004  0.000  0.031  0.046  0.006  0.016  0.087  0.200
   2.60895     -2.418070  0.011  0.000  0.004  0.002  0.037  0.041  0.005  0.015  0.107  0.220
   2.58834     -2.474908  0.013  0.000  0.002  0.002  0.043  0.033  0.004  0.012  0.127  0.238
   2.56773     -2.537766  0.016  0.001  0.002  0.002  0.049  0.025  0.003  0.010  0.145  0.252
   2.54712     -2.606058  0.019  0.002  0.000  0.002  0.053  0.017  0.003  0.006  0.156  0.259
   2.52652     -2.678678  0.023  0.002  0.000  0.002  0.054  0.012  0.002  0.005  0.161  0.260
   2.50591     -2.754304  0.025  0.002  0.000  0.002  0.054  0.008  0.001  0.003  0.161  0.258
   2.48530     -2.831722  0.028  0.002  0.000  0.004  0.052  0.005  0.001  0.003  0.157  0.251
   2.46469     -2.909875  0.031  0.002  0.000  0.004  0.050  0.003  0.001  0.003  0.150  0.243
   2.44408     -2.987865  0.034  0.002  0.000  0.004  0.047  0.003  0.001  0.002  0.142  0.235
   2.42347     -3.064815  0.038  0.002  0.000  0.004  0.044  0.002  0.001  0.002  0.131  0.224
   2.40286     -3.139829  0.042  0.002  0.000  0.004  0.041  0.002  0.001  0.002  0.120  0.213
   2.38226     -3.211824  0.047  0.002  0.000  0.004  0.037  0.002  0.000  0.002  0.108  0.201
   2.36165     -3.279355  0.052  0.002  0.000  0.004  0.033  0.002  0.000  0.002  0.092  0.187
   2.34104     -3.340351  0.058  0.002  0.000  0.004  0.027  0.002  0.000  0.003  0.075  0.172
   2.32043     -3.391860  0.064  0.002  0.000  0.004  0.022  0.002  0.002  0.004  0.056  0.155
   2.29982     -3.430381  0.069  0.004  0.000  0.003  0.017  0.003  0.005  0.005  0.035  0.140
   2.27921     -3.454074  0.069  0.004  0.000  0.003  0.013  0.003  0.009  0.008  0.019  0.130
   2.25860     -3.467563  0.065  0.005  0.000  0.002  0.015  0.004  0.011  0.009  0.018  0.131
   2.23800     -3.485977  0.067  0.003  0.000  0.003  0.018  0.004  0.004  0.008  0.031  0.138
   2.21739     -3.508924  0.066  0.004  0.000  0.003  0.017  0.005  0.002  0.010  0.027  0.135
   2.19678     -3.530382  0.063  0.004  0.000  0.003  0.015  0.006  0.002  0.016  0.021  0.131
   2.17617     -3.552423  0.055  0.004  0.001  0.002  0.013  0.011  0.002  0.028  0.015  0.131
   2.15556     -3.580592  0.041  0.003  0.002  0.002  0.011  0.018  0.002  0.049  0.011  0.138
   2.13495     -3.620336  0.025  0.003  0.003  0.002  0.007  0.027  0.002  0.073  0.008  0.150
   2.11434     -3.671252  0.015  0.002  0.004  0.001  0.006  0.035  0.003  0.089  0.007  0.160
   2.09374     -3.728633  0.009  0.001  0.005  0.000  0.004  0.041  0.003  0.098  0.006  0.167
   2.07313     -3.788473  0.006  0.001  0.004  0.000  0.003  0.046  0.003  0.102  0.006  0.172
   2.05252     -3.848338  0.005  0.001  0.004  0.000  0.003  0.050  0.003  0.104  0.006  0.176
   2.03191     -3.906735  0.004  0.001  0.004  0.001  0.002  0.054  0.003  0.105  0.006  0.179
   2.01130     -3.962633  0.003  0.000  0.004  0.001  0.003  0.056  0.004  0.103  0.007  0.181
   1.99069     -4.015151  0.004  0.000  0.004  0.001  0.003  0.058  0.004  0.102  0.007  0.182
   1.97008     -4.063315  0.005  0.000  0.004  0.001  0.003  0.059  0.005  0.097  0.009  0.183
   1.94948     -4.105686  0.007  0.000  0.002  0.001  0.004  0.057  0.008  0.090  0.011  0.182
   1.92887     -4.139734  0.011  0.001  0.002  0.003  0.005  0.051  0.012  0.078  0.015  0.177
   1.90826     -4.161431  0.020  0.001  0.001  0.004  0.006  0.038  0.017  0.058  0.019  0.166
   1.88765     -4.167782  0.029  0.003  0.001  0.005  0.007  0.025  0.023  0.038  0.021  0.153
   1.86704     -4.163007  0.030  0.003  0.001  0.005  0.006  0.027  0.023  0.041  0.016  0.153
   1.84643     -4.169799  0.015  0.001  0.001  0.002  0.002  0.061  0.012  0.082  0.005  0.182
   1.82582     -4.184382  0.019  0.001  0.001  0.002  0.002  0.061  0.016  0.076  0.005  0.181
   1.80522     -4.190869  0.027  0.002  0.000  0.002  0.003  0.050  0.022  0.060  0.006  0.171
   1.78461     -4.185351  0.036  0.002  0.000  0.003  0.003  0.035  0.031  0.038  0.008  0.155
   1.76400     -4.168270  0.045  0.002  0.000  0.003  0.002  0.021  0.039  0.021  0.007  0.141
   1.74339     -4.143661  0.051  0.001  0.000  0.003  0.002  0.012  0.047  0.011  0.006  0.133
   1.72278     -4.116568  0.057  0.001  0.000  0.002  0.002  0.006  0.052  0.005  0.003  0.128
   1.70217     -4.091928  0.061  0.000  0.000  0.001  0.000  0.003  0.057  0.002  0.002  0.126
   1.68156     -4.074488  0.063  0.000  0.000  0.000  0.000  0.001  0.059  0.001  0.000  0.126
   1.66096     -4.068132  0.065  0.000  0.000  0.000  0.000  0.000  0.061  0.000  0.000  0.126
   1.66096     -4.068132  0.065  0.000  0.000  0.000  0.000  0.000  0.061  0.000  0.000  0.126
   1.65065     -4.069763  0.064  0.000  0.000  0.000  0.000  0.000  0.060  0.000  0.000  0.126
   1.64035     -4.074577  0.063  0.000  0.000  0.000  0.000  0.000  0.060  0.000  0.000  0.126
   1.63004     -4.082348  0.063  0.000  0.000  0.000  0.000  0.002  0.059  0.001  0.000  0.125
   1.61974     -4.092717  0.061  0.000  0.000  0.001  0.001  0.002  0.056  0.002  0.001  0.126
   1.60943     -4.105252  0.059  0.000  0.000  0.002  0.001  0.004  0.055  0.003  0.002  0.126
   1.59913     -4.119474  0.058  0.001  0.000  0.002  0.002  0.005  0.052  0.005  0.002  0.127
   1.58883     -4.134886  0.056  0.002  0.000  0.002  0.002  0.008  0.050  0.006  0.002  0.128
   1.57852     -4.150967  0.054  0.002  0.000  0.002  0.002  0.011  0.047  0.009  0.003  0.130
   1.56822     -4.167166  0.051  0.002  0.000  0.003  0.003  0.015  0.043  0.013  0.003  0.133
   1.55791     -4.182875  0.048  0.002  0.000  0.003  0.004  0.020  0.040  0.018  0.003  0.137
   1.54761     -4.197429  0.044  0.002  0.000  0.002  0.004  0.028  0.036  0.024  0.003  0.142
   1.53730     -4.210153  0.039  0.002  0.000  0.002  0.004  0.036  0.031  0.032  0.003  0.149
   1.52700     -4.220556  0.033  0.002  0.000  0.002  0.005  0.045  0.027  0.040  0.002  0.157
   1.51670     -4.228715  0.029  0.002  0.000  0.002  0.005  0.052  0.022  0.046  0.002  0.162
   1.50639     -4.235891  0.028  0.002  0.000  0.002  0.007  0.053  0.019  0.047  0.002  0.162
   1.49609     -4.245106  0.030  0.003  0.000  0.003  0.010  0.045  0.019  0.040  0.003  0.154
   1.48578     -4.258412  0.033  0.004  0.000  0.004  0.012  0.037  0.020  0.035  0.004  0.147
   1.47548     -4.272864  0.032  0.003  0.001  0.003  0.011  0.039  0.018  0.037  0.005  0.147
   1.46517     -4.285051  0.028  0.002  0.001  0.002  0.010  0.045  0.016  0.043  0.004  0.153
   1.45487     -4.293721  0.023  0.002  0.002  0.002  0.009  0.053  0.014  0.051  0.004  0.158
   1.44457     -4.299022  0.019  0.001  0.002  0.002  0.007  0.058  0.011  0.057  0.003  0.162
   1.43426     -4.301652  0.017  0.001  0.004  0.001  0.007  0.062  0.009  0.062  0.003  0.164
   1.42396     -4.302361  0.014  0.001  0.004  0.001  0.007  0.064  0.007  0.065  0.002  0.166
   1.41365     -4.301749  0.012  0.001  0.004  0.001  0.006  0.065  0.005  0.068  0.002  0.165
   1.40335     -4.300258  0.011  0.001  0.005  0.001  0.006  0.065  0.004  0.070  0.002  0.165
   1.39305     -4.298200  0.009  0.001  0.006  0.000  0.006  0.064  0.004  0.070  0.002  0.163
   1.38274     -4.295795  0.008  0.000  0.007  0.000  0.006  0.064  0.003  0.070  0.002  0.161
   1.37244     -4.293199  0.008  0.000  0.007  0.000  0.006  0.062  0.003  0.070  0.002  0.160
   1.36213     -4.290524  0.007  0.000  0.007  0.000  0.006  0.060  0.003  0.070  0.002  0.157
   1.35183     -4.287850  0.007  0.000  0.009  0.000  0.006  0.059  0.002  0.070  0.002  0.155
   1.34152     -4.285234  0.007  0.000  0.009  0.000  0.006  0.056  0.002  0.069  0.002  0.153
   1.33122     -4.282722  0.006  0.000  0.009  0.000  0.006  0.054  0.002  0.069  0.002  0.150
   1.32092     -4.280338  0.006  0.000  0.009  0.000  0.006  0.052  0.001  0.068  0.002  0.148
   1.31061     -4.278104  0.006  0.000  0.011  0.000  0.007  0.050  0.001  0.068  0.002  0.145
   1.30031     -4.276032  0.006  0.000  0.011  0.000  0.007  0.048  0.001  0.067  0.002  0.142
   1.29000     -4.274129  0.006  0.000  0.011  0.000  0.007  0.045  0.001  0.066  0.002  0.139
   1.27970     -4.272397  0.005  0.000  0.012  0.000  0.008  0.044  0.001  0.065  0.002  0.137
   1.26939     -4.270835  0.005  0.000  0.013  0.000  0.008  0.041  0.000  0.064  0.002  0.135
   1.25909     -4.269439  0.005  0.000  0.013  0.000  0.008  0.039  0.000  0.064  0.002  0.132
   1.24879     -4.268202  0.004  0.000  0.013  0.000  0.008  0.037  0.000  0.063  0.002  0.130
   1.23848     -4.267114  0.004  0.000  0.014  0.000  0.008  0.035  0.000  0.062  0.002  0.128
